411	47.1994	47.4931	Bb3	64	80	1	-3	[3]	58	33.5
412	47.3557	47.5022	E5	64	80	0	1	[2]	76	44.0
413	47.512	47.6585	F5	64	80	0	2	[1]	77	45.0
414	47.512	47.8057	A3	64	80	1	-4	[4]	57	33.0
415	47.6683	47.8148	G5	64	80	0	1	[2]	79	46.0
416	47.8246	47.9711	A5	64	80	0	2	[3]	81	47.0
417	47.8246	48.1182	F4	64	80	1	-1	[1]	65	38.0
418	47.9809	48.1274	B5	64	80	0	3	[4]	83	48.0
419	48.1372	48.2837	C6	64	80	0	4	[5]	84	49.0
420	48.1372	48.4308	E4	64	80	1	-2	[2]	64	37.0
421	48.2935	48.44	A5	64	80	0	2	[3]	81	47.0
422	48.4497	48.5963	B5	64	80	0	3	[4]	83	48.0
423	48.4497	48.7434	D4	64	80	1	-3	[3]	62	36.0
424	48.606	48.7526	G5	64	80	0	1	[2]	79	46.0
425	48.7623	49.056	C6	64	80	0	5	[5]	84	49.0
426	48.7623	48.9088	E4	64	80	1	-1	[1]	64	37.0
427	48.9186	49.0651	D3	64	80	1	-4	[5]	50	29.0
428	49.0749	49.3686	G5	64	80	0	2	[2]	79	46.0
429	49.0749	49.2214	E3	64	80	1	-3	[4]	52	30.0
430	49.2312	49.3777	F3	64	80	1	-2	[3]	53	31.0
431	49.3875	49.4609	F5	64	80	0	1	[3]	77	45.0
431	49.4609	49.5343	E5	64	80	0	2	[2]	76	44.0
431	49.5343	49.6077	F5	64	80	0	3	[3]	77	45.0
431	49.6077	49.6811	E5	64	80	0	2	[2]	76	44.0
432	49.3875	49.534	G3	64	80	1	-1	[2]	55	32.0
433	49.5438	49.6903	E3	64	80	1	-3	[4]	52	30.0
434	49.7001	49.8466	D5	64	80	0	1	[3]	74	43.0
435	49.7001	49.8466	F3	64	80	1	-2	[3]	53	31.0
436	49.8564	50.012	C5	64	80	0	3	[2]	72	42.0
437	49.8564	50.0029	D3	64	80	1	-4	[5]	50	29.0
438	50.0126	50.1592	C5	64	80	0	5	[1]	72	42.0
439	50.0126	50.3063	E3	64	80	1	-3	[3]	52	30.0
440	50.1689	50.3155	Bb4	64	80	0	4	[4]	70	40.5
441	50.3252	50.4717	A4	64	80	0	3	[3]	69	40.0
442	50.3252	50.6189	C3	64	80	1	-5	[5]	48	28.0
443	50.4815	50.628	G4	64	80	0	2	[2]	67	39.0
444	50.6378	50.7843	F4	64	80	0	1	[1]	65	38.0
445	50.6378	50.9315	D3	64	80	1	-4	[4]	50	29.0
446	50.7941	50.9406	A4	64	80	0	3	[3]	69	40.0
447	50.9504	51.0969	G4	64	80	0	2	[2]	67	39.0
448	50.9504	51.244	E3	64	80	1	-3	[3]	52	30.0
449	51.1067	51.2532	Bb4	64	80	0	4	[4]	70	40.5
450	51.263	51.4095	A4	64	80	0	3	[3]	69	40.0
451	51.263	51.4095	F3	64	80	1	-2	[2]	53	31.0
452	51.4192	51.5658	B4	64	80	0	4	[4]	71	41.0
453	51.4192	51.5658	D3	64	80	1	-4	[4]	50	29.0
454	51.5755	51.7221	C5	64	80	0	5	[5]	72	42.0
455	51.5755	51.7221	E3	64	80	1	-3	[3]	52	30.0
456	51.7318	51.8783	E4	64	80	0	2	[2]	64	37.0
457	51.7318	51.8783	F3	64	80	1	-2	[2]	53	31.0
458	51.8881	52.0346	D4	64	80	0	1	[1]	62	36.0
459	51.8881	52.1818	G3	64	80	1	-1	[1]	55	32.0
460	52.0444	52.1909	C5	64	80	0	5	[5]	72	42.0
461	52.2007	52.3472	F4	64	80	0	2	[2]	65	38.0
462	52.2007	52.4943	G2	64	80	1	-2	[5]	43	25.0
463	52.357	52.5035	B4	64	80	0	4	[4]	71	41.0
464	52.4095	55.0133	E4	56	80	0	1	[1]	64	37.0
465	52.4351	55.0133	C2	54	80	1	-5	[5]	36	21.0
466	52.4614	55.0133	G4	56	80	0	2	[2]	67	39.0
467	52.5133	55.0133	C5	70	80	0	5	[5]	72	42.0
